icase,CHL,MALH,P_LUB,rhow_350.0,rhow_360.0,rhow_370.0,rhow_380.0,rhow_390.0,rhow_400.0,rhow_410.0,rhow_420.0,rhow_430.0,rhow_440.0,rhow_450.0,rhow_460.0,rhow_470.0,rhow_480.0,rhow_490.0,rhow_500.0,rhow_510.0,rhow_520.0,rhow_530.0,rhow_540.0,rhow_550.0,rhow_560.0,rhow_570.0,rhow_580.0,rhow_590.0,rhow_600.0,rhow_610.0,rhow_620.0,rhow_630.0,rhow_640.0,rhow_650.0,rhow_660.0,rhow_670.0,rhow_680.0,rhow_690.0,rhow_700.0,rhow_710.0,rhow_720.0,rhow_730.0,rhow_740.0,rhow_750.0,rhow_760.0,rhow_770.0,rhow_780.0,rhow_790.0,rhow_800.0,rhow_810.0,rhow_820.0,rhow_830.0,rhow_840.0,rhow_850.0,rhow_860.0,rhow_870.0,rhow_880.0,rhow_890.0,rhow_900.0,rhow_910.0,rhow_920.0,rhow_930.0,rhow_940.0,D2rhow_350.0,D2rhow_360.0,D2rhow_370.0,D2rhow_380.0,D2rhow_390.0,D2rhow_400.0,D2rhow_410.0,D2rhow_420.0,D2rhow_430.0,D2rhow_440.0,D2rhow_450.0,D2rhow_460.0,D2rhow_470.0,D2rhow_480.0,D2rhow_490.0,D2rhow_500.0,D2rhow_510.0,D2rhow_520.0,D2rhow_530.0,D2rhow_540.0,D2rhow_550.0,D2rhow_560.0,D2rhow_570.0,D2rhow_580.0,D2rhow_590.0,D2rhow_600.0,D2rhow_610.0,D2rhow_620.0,D2rhow_630.0,D2rhow_640.0,D2rhow_650.0,D2rhow_660.0,D2rhow_670.0,D2rhow_680.0,D2rhow_690.0,D2rhow_700.0,D2rhow_710.0,D2rhow_720.0,D2rhow_730.0,D2rhow_740.0,D2rhow_750.0,D2rhow_760.0,D2rhow_770.0,D2rhow_780.0,D2rhow_790.0,D2rhow_800.0,D2rhow_810.0,D2rhow_820.0,D2rhow_830.0,D2rhow_840.0,D2rhow_850.0,D2rhow_860.0,D2rhow_870.0,D2rhow_880.0,D2rhow_890.0,D2rhow_900.0,D2rhow_910.0,D2rhow_920.0,D2rhow_930.0,D2rhow_940.0
15,,-0.00208736,0,0.029105,0.029829,0.030586,0.031835,0.033058,0.033935,0.034651,0.035659,0.037385,0.03983,0.042642,0.045412,0.048433,0.052099,0.055629,0.059203,0.062994,0.067036,0.071386,0.075897,0.081185,0.086893,0.091012,0.091229,0.088063,0.083166,0.078473,0.074865,0.072124,0.070482,0.068219,0.060296,0.052381,0.052824,0.059089,0.060832,0.053635,0.041876,0.030501,0.023818,0.021774,0.020829,0.020939,0.021251,0.022145,0.023294,0.023538,0.021881,0.01825,0.015469,0.014157,0.013231,0.012386,0.011493,0.01062,0.009834,0.009166,0.008282,0.007151,0.00639,,3.1706996e-05,3.3357443e-05,1.8542872e-05,1.8536297e-05,2.5493161e-05,3.9051815e-05,5.0637822e-05,6.0257759e-05,5.9356917e-05,5.1643872e-05,4.4851394e-05,3.8328511e-05,3.00697e-05,2.938585e-05,3.5645713e-05,4.1537349e-05,3.5330089e-05,3.6559705e-06,-5.3274592e-05,-0.00013151631,-0.00021251315,-0.00026382825,-0.00025610205,-0.000195601,-0.00011130984,-6.4157023e-05,-4.1668858e-05,-1.2822199e-06,4.0689111e-05,4.9710679e-05,7.5723304e-05,7.8767754e-05,-1.9877696e-05,-0.00015700947,-0.00020825224,-0.0001719161,-6.8595476e-05,8.5961336e-05,0.0002209232,0.00026682009,0.00023352841,0.00014386507,4.1090216e-05,-3.2897159e-05,-7.0074961e-05,-8.5586533e-05,-6.8628353e-05,-2.4697528e-05,1.2013414e-05,3.1654392e-05,4.1044187e-05,3.5448448e-05,1.58798e-05,4.0702262e-06,5.7798527e-06,8.4758022e-06,2.6985797e-05,,
16,,-0.0013781444,0,0.031393,0.032214,0.033119,0.034608,0.036104,0.037193,0.038076,0.039237,0.041164,0.043841,0.046839,0.049745,0.052869,0.056727,0.060623,0.064607,0.068737,0.073054,0.077683,0.082485,0.087959,0.093664,0.0978,0.098357,0.095836,0.091863,0.087993,0.084769,0.082305,0.080905,0.078749,0.070792,0.062435,0.062873,0.06993,0.072531,0.06547,0.05289,0.040005,0.032114,0.029623,0.028451,0.028679,0.029082,0.030194,0.031626,0.031904,0.029863,0.025308,0.02176,0.020058,0.018822,0.017717,0.016553,0.01538,0.0143,0.013418,0.012228,0.010802,0.009674,,3.2328246e-05,3.3740056e-05,1.8425225e-05,1.6688037e-05,2.1210241e-05,3.2024927e-05,4.1438833e-05,4.9672554e-05,4.9882119e-05,4.4791882e-05,4.038549e-05,3.613903e-05,2.9741766e-05,2.8015607e-05,3.0795108e-05,3.2730832e-05,2.5153383e-05,-1.5551971e-06,-4.6937172e-05,-0.00010725345,-0.0001687444,-0.00020833575,-0.0002025396,-0.00015597193,-9.3852284e-05,-6.3586604e-05,-5.1304959e-05,-1.8640306e-05,2.1816878e-05,3.8030635e-05,6.5511299e-05,7.0529842e-05,-1.8949139e-05,-0.00014802498,-0.00020234107,-0.00017480526,-8.0881278e-05,6.5875281e-05,0.00019796225,0.00024767892,0.00022319836,0.00014005046,3.9425901e-05,-3.592395e-05,-7.4842481e-05,-9.1188595e-05,-7.3513394e-05,-2.7469634e-05,1.132757e-05,3.2041472e-05,4.2343274e-05,3.6712578e-05,1.6566709e-05,3.7170313e-06,6.2428479e-06,9.1547063e-06,3.0271194e-05,,
17,,-0.0025188653,0,0.03049,0.031286,0.032198,0.033745,0.03531,0.03646,0.037412,0.038716,0.040908,0.04393,0.047252,0.050538,0.054027,0.058053,0.061878,0.065781,0.069918,0.074291,0.078883,0.083472,0.08869,0.094234,0.098428,0.099442,0.097605,0.094121,0.090404,0.087344,0.085129,0.083941,0.081909,0.073952,0.065776,0.066545,0.073708,0.076345,0.069251,0.056214,0.042214,0.033289,0.030458,0.029242,0.029426,0.029931,0.031324,0.033091,0.033563,0.031259,0.025841,0.021564,0.019498,0.018007,0.016698,0.015322,0.013976,0.012855,0.01179,0.010388,0.008795,0.007468,,3.2096404e-05,3.4150239e-05,2.0475473e-05,1.9909621e-05,2.5264261e-05,3.6675617e-05,4.6069815e-05,5.229943e-05,4.887288e-05,4.0537036e-05,3.2767044e-05,2.5950619e-05,1.9307093e-05,1.9102757e-05,2.2948458e-05,2.586155e-05,2.0292095e-05,-1.4198703e-06,-3.9090969e-05,-9.1573777e-05,-0.00014746742,-0.00018453599,-0.00018270745,-0.00014563888,-9.2438274e-05,-6.6131377e-05,-5.4929596e-05,-2.2377366e-05,1.7976292e-05,3.4831358e-05,6.1567883e-05,6.2903923e-05,-3.0110682e-05,-0.00015815574,-0.00021126727,-0.00018499181,-9.0253455e-05,6.3123977e-05,0.00020147488,0.00025421442,0.00023226144,0.00014995612,4.292619e-05,-4.084092e-05,-8.5014081e-05,-0.00010414303,-8.5894296e-05,-3.3683935e-05,1.137992e-05,3.6413649e-05,4.8930513e-05,4.3230074e-05,2.0915581e-05,5.6585238e-06,6.5806536e-06,9.9286135e-06,3.3060449e-05,,
18,,-0.0030740676,0,0.018995,0.01955,0.020219,0.021233,0.022242,0.022998,0.023658,0.024614,0.026116,0.028119,0.03044,0.032828,0.035534,0.038673,0.041374,0.043908,0.04661,0.049674,0.053092,0.056564,0.060592,0.065009,0.067777,0.066386,0.061263,0.054235,0.048671,0.045367,0.043009,0.041429,0.039363,0.033943,0.029235,0.029157,0.031476,0.030829,0.025714,0.019106,0.013663,0.010848,0.010016,0.009581,0.009631,0.009727,0.010019,0.010418,0.010459,0.009778,0.008447,0.007467,0.007012,0.006673,0.00637,0.006062,0.005711,0.005409,0.005144,0.004802,0.004448,0.004131,,5.3300464e-05,5.702423e-05,3.4318337e-05,3.4123715e-05,4.4620325e-05,6.567842e-05,8.4660547e-05,9.9568588e-05,9.5728048e-05,7.8186123e-05,5.9839761e-05,4.1778845e-05,2.4159071e-05,2.5106231e-05,4.1726945e-05,5.9904635e-05,5.1419118e-05,-1.4596646e-05,-0.00013611859,-0.00029895229,-0.0004507055,-0.00052564793,-0.00047579876,-0.00031831068,-0.00011048039,2.0889422e-05,8.1455772e-05,0.00012358494,0.00012820396,8.223426e-05,8.4323202e-05,7.7887703e-05,-2.1304616e-05,-0.00013850595,-0.00015931753,-0.00010255279,8.4855169e-06,0.0001499627,0.000256888,0.00027526031,0.00022071426,0.00012484349,3.4461059e-05,-2.2355574e-05,-4.9408025e-05,-6.0514451e-05,-4.6125401e-05,-1.433715e-05,1.0327938e-05,2.3393558e-05,2.9284116e-05,2.3873625e-05,1.0003568e-05,2.2835642e-06,4.2168088e-06,6.694995e-06,2.0344481e-05,,
19,,-0.0020821326,0,0.015857,0.016149,0.016377,0.016867,0.017375,0.017725,0.018075,0.018701,0.019775,0.02122,0.022886,0.024652,0.026685,0.029039,0.031068,0.032832,0.034525,0.036482,0.038775,0.041046,0.043521,0.046139,0.047342,0.045125,0.039862,0.033321,0.028805,0.026546,0.02494,0.023747,0.022278,0.019295,0.017038,0.016884,0.017199,0.015801,0.012716,0.009319,0.006696,0.005385,0.004988,0.004762,0.004764,0.004781,0.004881,0.005035,0.005021,0.004693,0.004091,0.003652,0.003443,0.003289,0.003143,0.00298,0.002805,0.002648,0.00251,0.002363,0.002146,0.001978,,4.8756408e-05,5.883172e-05,4.8047592e-05,5.8907664e-05,8.3361813e-05,0.00011773938,0.00014328207,0.00016090121,0.00015196507,0.00012113157,8.3437757e-05,4.5895829e-05,1.1948611e-05,3.290931e-06,1.8808936e-05,4.407316e-05,2.6909689e-05,-8.5716094e-05,-0.00028256439,-0.00052880197,-0.00073281438,-0.000801367,-0.00067172964,-0.00037797608,-2.1340421e-05,0.00019806341,0.00028575407,0.00030704386,0.0002421872,0.00011558762,7.4197836e-05,4.5288273e-05,-5.3971268e-05,-0.00013330802,-0.0001097652,-3.4807924e-05,8.0096196e-05,0.00020942978,0.00028631099,0.00027491931,0.00020791089,0.0001135118,3.1010696e-05,-1.8353269e-05,-4.1491045e-05,-5.0401873e-05,-3.7440668e-05,-1.0657553e-05,9.670274e-06,2.0175938e-05,2.4125055e-05,1.9492437e-05,7.0122144e-06,5.0629707e-07,3.1643567e-06,6.2527688e-06,1.9745586e-05,,
20,,-0.0013986988,0,0.014189,0.014279,0.014148,0.014201,0.014282,0.014275,0.014339,0.01461,0.015227,0.016122,0.017182,0.01837,0.019785,0.021487,0.023013,0.024257,0.025304,0.026558,0.028167,0.029735,0.031239,0.032663,0.032969,0.03073,0.026264,0.02113,0.017916,0.016492,0.015483,0.014687,0.013704,0.01211,0.011064,0.01092,0.01062,0.009448,0.007716,0.005938,0.004682,0.004139,0.003965,0.003759,0.003779,0.003791,0.003779,0.003798,0.00371,0.003484,0.003223,0.003064,0.002974,0.002897,0.002822,0.002721,0.00257,0.002404,0.002283,0.002183,0.002041,0.001876,,2.5402202e-06,1.9559695e-05,4.2929721e-05,7.3962743e-05,0.00011943268,0.00016812024,0.00019953429,0.00022159187,0.0002138442,0.00017646063,0.00012290432,6.765453e-05,1.7781541e-05,-7.1549534e-06,-3.9373412e-06,1.7993226e-05,-1.5325995e-05,-0.00017430144,-0.00043154107,-0.00072358171,-0.00093590178,-0.00096900931,-0.00075402202,-0.00034318374,0.00011359018,0.00037853514,0.00046778154,0.00045232854,0.00031795089,0.0001342083,5.9779848e-05,1.2785775e-05,-7.0914479e-05,-0.00010220152,-5.1947502e-05,1.850127e-05,0.00012561389,0.00022637595,0.00025914479,0.00022506351,0.00016545301,7.8916173e-05,1.3674852e-05,-1.5029636e-05,-2.7815411e-05,-3.234547e-05,-1.553768e-05,2.7942422e-06,9.3564776e-06,1.0753599e-05,8.4250635e-06,9.7375106e-07,-7.5359865e-06,-8.4674005e-06,1.7781541e-06,8.7637595e-06,2.7053345e-05,,
21,,-0.0010993461,0,0.012663,0.012683,0.012441,0.012331,0.012243,0.012085,0.012001,0.012086,0.012442,0.013017,0.013741,0.014579,0.01561,0.01689,0.018076,0.019061,0.019892,0.020893,0.022178,0.023444,0.024649,0.025774,0.025978,0.024103,0.020425,0.016272,0.013733,0.012632,0.011858,0.011248,0.010488,0.009287,0.008555,0.008525,0.00827,0.007282,0.005928,0.00458,0.003634,0.003216,0.003072,0.002917,0.002921,0.002917,0.002899,0.002908,0.00284,0.002675,0.00248,0.002355,0.00229,0.00223,0.002166,0.002086,0.001986,0.001845,0.001767,0.001691,0.001569,0.00149,,-3.7462236e-05,-1.9500137e-05,2.4333974e-05,6.5586377e-05,0.00012271354,0.00017907168,0.00021307333,0.00023823126,0.0002353749,0.00020126339,0.00015023345,9.6621807e-05,4.614117e-05,1.6973359e-05,1.472123e-05,3.125515e-05,-1.0876133e-05,-0.00018472947,-0.00046069761,-0.00076709695,-0.00098450975,-0.0010124142,-0.00077835759,-0.00033825872,0.0001424334,0.00041719308,0.00050914584,0.00048953584,0.00034051085,0.00014160945,5.9708871e-05,5.6028564e-06,-8.5580884e-05,-0.00011403461,-5.5149684e-05,1.9115628e-05,0.0001272178,0.00022927767,0.00026020324,0.00022224664,0.00016116452,7.761604e-05,1.538039e-05,-1.2469102e-05,-2.4938204e-05,-2.9277671e-05,-1.4446581e-05,2.3619885e-06,9.6127438e-06,9.5028838e-06,8.0747048e-06,1.8676188e-06,-6.7563856e-06,-6.9761055e-06,4.9436968e-06,1.0216973e-05,2.6091733e-05,,
22,,-0.001870666,0,0.016131,0.016331,0.016377,0.016655,0.016975,0.017189,0.01742,0.01786,0.01872,0.019969,0.021455,0.023085,0.025032,0.027411,0.029622,0.031512,0.033165,0.035072,0.03748,0.039911,0.042214,0.044301,0.045094,0.042977,0.038116,0.032091,0.028078,0.026231,0.024945,0.023941,0.022604,0.020133,0.018308,0.0181,0.01803,0.016557,0.013881,0.010997,0.008816,0.007708,0.007334,0.007084,0.007122,0.007113,0.007172,0.007271,0.00722,0.006902,0.006371,0.005973,0.005767,0.005606,0.005462,0.005308,0.005126,0.004961,0.004849,0.004668,0.004377,0.004289,,2.6309114e-05,3.5827747e-05,3.7228967e-05,5.1941777e-05,7.7501963e-05,0.00011055143,0.00013744036,0.00016007731,0.00016087455,0.00013990457,0.00010666183,6.9287914e-05,3.3291055e-05,1.5365102e-05,1.5582533e-05,2.5511868e-05,-4.3486139e-07,-0.00011045479,-0.00029193695,-0.00050311047,-0.00066096515,-0.00069783173,-0.00056843631,-0.000299088,1.5365102e-05,0.00019998792,0.00026429909,0.00027026635,0.00019964969,8.3106843e-05,4.0901129e-05,1.4785287e-05,-5.8923718e-05,-0.0001065652,-7.6728876e-05,-1.3166636e-05,8.3010207e-05,0.00018314912,0.00023641964,0.00022129613,0.00016749411,8.8301021e-05,2.3216766e-05,-1.6017394e-05,-3.481307e-05,-4.227819e-05,-2.9473939e-05,-7.7550281e-06,8.503956e-06,1.6862958e-05,2.0704234e-05,1.5606692e-05,3.1889835e-06,2.4158966e-07,3.2373014e-06,4.7593163e-06,1.9182219e-05,,
23,,-0.0018506399,0,0.018958,0.019372,0.019826,0.020706,0.021662,0.022437,0.02325,0.024492,0.026489,0.029156,0.032139,0.035298,0.038733,0.042526,0.045929,0.04885,0.051303,0.054011,0.05728,0.060253,0.062901,0.065351,0.066314,0.063475,0.056439,0.047077,0.040795,0.038073,0.036164,0.034574,0.032313,0.028302,0.025263,0.024366,0.023595,0.02086,0.016376,0.011675,0.008237,0.006619,0.006155,0.00585,0.005899,0.005978,0.006112,0.006313,0.006268,0.005812,0.005064,0.004549,0.004311,0.004137,0.003972,0.003784,0.003558,0.00328,0.003082,0.002923,0.002663,0.002464,,7.4362416e-05,8.9472675e-05,7.7372963e-05,9.1850431e-05,0.00011932886,0.00015666347,0.00018360499,0.00019662512,0.00017792905,0.00013440077,7.5877277e-05,1.9884947e-05,-2.4602109e-05,-4.696069e-05,-5.1006711e-05,-3.7526366e-05,-5.704698e-05,-0.00016412272,-0.00034780441,-0.00057286673,-0.00074024928,-0.00077744966,-0.00064249281,-0.00034613615,2.0325983e-05,0.00023131352,0.00029589645,0.00029746884,0.00020874401,6.3489933e-05,1.0872483e-05,-1.4918504e-05,-8.3048897e-05,-0.00011499521,-6.2358581e-05,2.6845638e-05,0.00014979866,0.00026596357,0.00031580058,0.00028500479,0.00020985618,0.00010908917,2.5790988e-05,-2.0249281e-05,-4.1418984e-05,-4.8878236e-05,-3.3614573e-05,-7.0182167e-06,1.096836e-05,1.8619367e-05,2.063279e-05,1.5167785e-05,3.0488974e-06,-1.9750719e-06,4.1227229e-06,8.379674e-06,2.0115053e-05,,
24,,-0.0014692429,0,0.017574,0.017947,0.018322,0.019048,0.019833,0.020454,0.021105,0.022098,0.023668,0.025766,0.028144,0.030634,0.033399,0.036557,0.039396,0.041807,0.043782,0.045985,0.048648,0.050977,0.052898,0.054526,0.05457,0.050901,0.043592,0.03495,0.029643,0.027459,0.025916,0.024627,0.022942,0.020262,0.018351,0.017815,0.017096,0.015046,0.012126,0.009121,0.006926,0.005916,0.005614,0.005367,0.005407,0.005447,0.005493,0.005584,0.005506,0.005173,0.004681,0.004356,0.004211,0.004084,0.003968,0.003813,0.003605,0.003377,0.003254,0.003087,0.002866,0.002673,,8.3955869e-05,0.00010038548,8.3636847e-05,9.76738e-05,0.00012787452,0.00016937392,0.00020005317,0.00021983251,0.00020462581,0.00015879303,9.6211618e-05,3.4161903e-05,-2.1214941e-05,-5.447295e-05,-6.8376977e-05,-6.3910674e-05,-0.00010636714,-0.0002615446,-0.00050421374,-0.00077200585,-0.00094714874,-0.00094898312,-0.00072412601,-0.00030785591,0.00015791573,0.00041212282,0.00047861226,0.00044886349,0.00030397448,0.00010931809,3.3098498e-05,-3.2433869e-06,-7.4119367e-05,-9.7009172e-05,-4.0834773e-05,3.6607736e-05,0.00014664363,0.00025016616,0.00028597634,0.00024995348,0.00018338429,9.2516283e-05,1.8955204e-05,-1.8981789e-05,-3.5703842e-05,-4.1499402e-05,-2.581417e-05,-2.7116842e-06,1.0261864e-05,1.432939e-05,1.5738402e-05,8.613585e-06,-2.100226e-06,-4.8119101e-06,3.4560681e-06,6.6196996e-06,2.3421507e-05,,
25,,-0.0012760662,0,0.018012,0.018322,0.018535,0.018983,0.019419,0.019672,0.019894,0.020359,0.021269,0.022627,0.024292,0.025965,0.027886,0.030366,0.032823,0.035113,0.037274,0.039666,0.042535,0.045588,0.04882,0.051904,0.053328,0.051263,0.04598,0.039338,0.034817,0.032617,0.03102,0.029818,0.028136,0.024758,0.022128,0.022071,0.02242,0.020686,0.017089,0.013058,0.010079,0.008706,0.008277,0.007836,0.007952,0.00806,0.008135,0.008276,0.008158,0.007664,0.006993,0.006563,0.006352,0.006172,0.006,0.005798,0.005509,0.005136,0.004888,0.004652,0.004187,0.003818,,3.039737e-05,3.5270231e-05,2.5427826e-05,3.4825486e-05,5.7236778e-05,8.6996036e-05,0.00011027748,0.0001317026,0.00013512521,0.00011990718,0.00010128589,8.2239196e-05,5.9402494e-05,4.9676109e-05,5.5805859e-05,6.4217345e-05,3.6391763e-05,-6.6537755e-05,-0.0002392536,-0.00044839988,-0.00061330368,-0.00066466209,-0.00056020497,-0.00032010055,-3.3259209e-05,0.00013589868,0.00019766025,0.00021838925,0.00016946727,7.2551484e-05,4.6214831e-05,2.7438848e-05,-5.8841729e-05,-0.00012213091,-9.5890941e-05,-3.0629411e-05,7.6650875e-05,0.0001928454,0.0002541429,0.00023993039,0.00018514938,9.3164459e-05,1.8408586e-05,-1.9356086e-05,-3.7184569e-05,-4.4629218e-05,-2.6607367e-05,-2.4751039e-06,1.0016436e-05,1.3690419e-05,1.3574398e-05,6.1104128e-06,-8.0440878e-06,-1.2317509e-05,-1.9723484e-06,4.1380644e-06,2.6065938e-05,,
26,,0.0002379425,0,0.02543,0.02594,0.026322,0.026961,0.027519,0.027786,0.027926,0.028339,0.029306,0.030874,0.032909,0.034828,0.037008,0.040091,0.043554,0.047165,0.050728,0.0544,0.058563,0.063163,0.068391,0.073603,0.076774,0.07574,0.070912,0.064448,0.059691,0.056885,0.054724,0.053218,0.050912,0.044935,0.039643,0.040328,0.043252,0.041747,0.035234,0.026865,0.019858,0.016242,0.015169,0.014467,0.014608,0.014829,0.015206,0.015718,0.015676,0.014639,0.012806,0.011527,0.010936,0.010478,0.010068,0.009612,0.009053,0.008451,0.007999,0.007526,0.006857,0.006274,,1.9028912e-05,1.932594e-05,7.7993628e-06,1.2130213e-05,2.6512085e-05,4.7102786e-05,6.3736316e-05,8.0868086e-05,8.9347738e-05,8.7508084e-05,8.6214578e-05,8.3579658e-05,7.3653197e-05,6.6390399e-05,6.6783242e-05,6.683115e-05,4.7735167e-05,-1.2408077e-05,-0.00011363691,-0.00024115745,-0.00035247563,-0.00040494407,-0.00036594725,-0.00024378279,-9.1915587e-05,-8.0868086e-06,2.5362301e-05,6.3429708e-05,7.4046039e-05,4.1880854e-05,4.8434618e-05,4.2771936e-05,-5.8198194e-05,-0.00016330754,-0.00016684313,-0.00010602918,4.9919755e-06,0.00014794836,0.00024887058,0.00025991808,0.00021056363,0.0001177378,2.880207e-05,-2.5323975e-05,-5.1079119e-05,-6.1388842e-05,-4.4094186e-05,-1.1219968e-05,1.154574e-05,2.2008767e-05,2.6052171e-05,1.9440918e-05,4.2062903e-06,-2.9223657e-06,2.9511103e-06,7.2244712e-06,2.4356241e-05,,
27,,-0.00043812103,0,0.014741,0.015046,0.015297,0.015735,0.01615,0.016354,0.016489,0.016878,0.017659,0.018853,0.020462,0.021994,0.023766,0.026243,0.028985,0.031822,0.034636,0.037644,0.041147,0.045119,0.049703,0.054358,0.057077,0.05565,0.050648,0.044167,0.03954,0.037076,0.035269,0.03397,0.032115,0.027401,0.02336,0.023745,0.025702,0.024264,0.019403,0.013729,0.009251,0.006998,0.006364,0.00606,0.006066,0.006162,0.006411,0.006742,0.006775,0.006214,0.005135,0.004373,0.004039,0.003798,0.003586,0.003338,0.003091,0.002828,0.002635,0.002405,0.002121,0.001922,,2.3788328e-05,2.6063304e-05,1.5331355e-05,2.1332015e-05,4.1130894e-05,6.6963403e-05,8.7487636e-05,0.00010979228,0.0001224695,0.0001195516,0.00011765579,0.00011523244,0.00010418727,9.8944939e-05,0.00010750082,0.00011671612,9.1575997e-05,-6.6106166e-06,-0.0001748269,-0.00038603693,-0.00056940323,-0.00065008243,-0.00057507418,-0.00036608968,-0.0001074184,4.4164194e-05,0.00010361029,0.00014601055,0.00013864161,6.9254863e-05,6.8265743e-05,6.7342565e-05,-4.8961424e-05,-0.00017204088,-0.00016566106,-8.8114078e-05,3.2443126e-05,0.00018801517,0.00029866469,0.00030131883,0.00023175074,0.0001287669,3.3992746e-05,-2.3920211e-05,-5.0791296e-05,-6.0863831e-05,-4.5763271e-05,-1.2693703e-05,1.2462908e-05,2.4596109e-05,2.9904385e-05,2.385427e-05,9.5614903e-06,1.8628421e-06,5.0280251e-06,7.4183976e-06,1.9469172e-05,,
28,,-0.0017703522,0,0.019939,0.020304,0.020572,0.021111,0.021619,0.021922,0.022134,0.022588,0.023553,0.025023,0.026818,0.028615,0.030619,0.033082,0.035467,0.037748,0.040019,0.042491,0.045331,0.048414,0.051759,0.054937,0.056783,0.056102,0.052937,0.048402,0.044916,0.042828,0.041273,0.040289,0.03859,0.034286,0.030454,0.030515,0.032121,0.031007,0.026391,0.02018,0.015015,0.012473,0.011734,0.011143,0.011331,0.011555,0.011816,0.012189,0.012094,0.011233,0.009869,0.008951,0.008547,0.008218,0.007906,0.007542,0.007079,0.006552,0.006166,0.005777,0.005159,0.004604,,2.3607572e-05,2.6007031e-05,1.6383397e-05,2.2240139e-05,3.7578611e-05,5.9999355e-05,7.7595382e-05,9.1424517e-05,9.0818202e-05,7.7840488e-05,6.350824e-05,4.9550102e-05,3.5088851e-05,3.2289483e-05,3.9745864e-05,4.5331699e-05,3.1218757e-05,-1.9066662e-05,-0.00010867224,-0.00022405263,-0.0003217209,-0.00036439514,-0.00033024801,-0.00022151127,-8.3271519e-05,-7.8562905e-06,2.0395395e-05,5.2517174e-05,5.7793401e-05,2.8754797e-05,3.5282356e-05,2.7090657e-05,-6.1173283e-05,-0.00014809559,-0.00015080466,-9.4856e-05,1.8382946e-05,0.00015531977,0.00024498984,0.00025449737,0.00020897217,0.00011289064,2.2885155e-05,-2.8483891e-05,-5.2852582e-05,-6.226981e-05,-4.165511e-05,-8.2691005e-06,1.2810011e-05,2.1246815e-05,2.3530171e-05,1.5454575e-05,-7.2241752e-07,-7.7788886e-06,6.063147e-07,6.3211533e-06,2.7464766e-05,,
29,,-0.0020532983,0,0.021415,0.021853,0.022228,0.022929,0.023685,0.024292,0.024744,0.02534,0.026405,0.02803,0.03011,0.032253,0.034879,0.038446,0.041999,0.045206,0.04821,0.051518,0.055726,0.060538,0.065529,0.069998,0.072323,0.070494,0.064916,0.057572,0.052253,0.049344,0.047251,0.045776,0.043577,0.03865,0.034603,0.034747,0.036169,0.034403,0.029311,0.02328,0.018504,0.016062,0.015262,0.014713,0.014798,0.01479,0.01491,0.015133,0.014978,0.014228,0.013016,0.012121,0.011663,0.011285,0.010932,0.010569,0.010141,0.009709,0.009398,0.008982,0.008521,0.008172,,3.3613348e-05,3.6182891e-05,2.2811964e-05,2.4125803e-05,3.4194692e-05,5.3692992e-05,7.4726041e-05,9.9584339e-05,0.00011189722,0.00010787431,9.8223992e-05,8.255094e-05,6.0913292e-05,5.3134901e-05,6.077377e-05,6.7796413e-05,4.8437636e-05,-2.9206755e-05,-0.00016464843,-0.00032880853,-0.00045964596,-0.00050907188,-0.00044194983,-0.00027344127,-7.020318e-05,4.8158591e-05,9.5782345e-05,0.0001248612,0.00011083917,5.6053251e-05,4.9577072e-05,3.974072e-05,-4.3472953e-05,-0.00012208238,-0.00011588524,-6.114583e-05,3.3032003e-05,0.00014567334,0.00022038776,0.00022105049,0.00017281051,9.1991977e-05,2.2556172e-05,-1.9033224e-05,-3.884545e-05,-4.6019243e-05,-3.169491e-05,-7.824899e-06,9.4061564e-06,1.762637e-05,2.0998169e-05,1.5649798e-05,4.6391303e-06,1.2789582e-07,4.8484144e-06,7.6853763e-06,2.2672441e-05,,
30,,-0.0021583578,0,0.02094,0.021293,0.021467,0.021839,0.022176,0.022313,0.022341,0.022568,0.0232,0.024303,0.025809,0.027305,0.029109,0.031448,0.033578,0.035675,0.037937,0.040522,0.043623,0.047155,0.051228,0.055331,0.057531,0.05571,0.050572,0.04406,0.039295,0.036646,0.03479,0.033595,0.031887,0.02763,0.024279,0.024734,0.026346,0.025094,0.020934,0.016083,0.012325,0.010463,0.009902,0.009541,0.009616,0.009677,0.009823,0.010047,0.009977,0.009441,0.008535,0.007906,0.007606,0.007376,0.007173,0.006937,0.006637,0.006331,0.006097,0.005848,0.005484,0.005179,,1.6705188e-05,1.7550012e-05,7.3643102e-06,1.4202598e-05,3.3840759e-05,6.2421296e-05,8.6713956e-05,0.00010977923,0.00011393959,0.00010153822,9.034829e-05,7.7659998e-05,6.2596637e-05,6.8574161e-05,9.0651152e-05,0.00010778672,8.9200606e-05,-1.4027258e-06,-0.00016195106,-0.00036217422,-0.00053287638,-0.00060403284,-0.00052613374,-0.00032508169,-7.9780027e-05,6.9674026e-05,0.00013577748,0.00017317287,0.00015506496,8.5757552e-05,7.9206185e-05,6.6486013e-05,-3.7506974e-05,-0.00013762652,-0.00013388061,-7.4870487e-05,2.7560373e-05,0.00015559098,0.00024297442,0.00024447278,0.00018855503,0.00010029489,2.4005738e-05,-2.0355463e-05,-4.1221009e-05,-4.8409978e-05,-3.3362557e-05,-7.2686698e-06,1.0329162e-05,1.8586116e-05,2.1072766e-05,1.5031482e-05,2.3113095e-06,-3.0126724e-06,1.960628e-06,5.7543636e-06,2.1120587e-05,,
