date,icase,490.000000,665.000000,865.000000,3.000000,4.000000,5.000000
1970-01-01 00:00:00,329,0.057413,0.050774,0.008877,0.0,0.0,0.0
1970-01-01 00:00:00,330,0.061741,0.064772,0.013275,0.0,0.0,0.0
1970-01-01 00:00:00,331,0.055492,0.057491,0.010934,0.0,0.0,0.0
1970-01-01 00:00:00,332,0.073303,0.087407,0.021714,0.0,0.0,0.0
1970-01-01 00:00:00,333,0.070697,0.083295,0.018528,0.0,0.0,0.0
1970-01-01 00:00:00,334,0.074753,0.067147,0.010109,0.0,0.0,0.0
1970-01-01 00:00:00,335,0.059123,0.047762,0.005783,0.0,0.0,0.0
1970-01-01 00:00:00,336,0.063586,0.060811,0.012085,0.0,0.0,0.0
1970-01-01 00:00:00,337,0.063273,0.074408,0.01597,0.0,0.0,0.0
1970-01-01 00:00:00,338,0.058483,0.053456,0.009702,0.0,0.0,0.0
1970-01-01 00:00:00,339,0.052976,0.055968,0.010431,0.0,0.0,0.0
1970-01-01 00:00:00,340,0.056184,0.06411,0.013691,0.0,0.0,0.0
1970-01-01 00:00:00,341,0.054984,0.064956,0.0142,0.0,0.0,0.0
1970-01-01 00:00:00,342,0.05702,0.060029,0.011144,0.0,0.0,0.0
1970-01-01 00:00:00,343,0.059731,0.058502,0.009878,0.0,0.0,0.0
1970-01-01 00:00:00,344,0.066692,0.070805,0.014548,0.0,0.0,0.0
1970-01-01 00:00:00,345,0.040835,0.039448,0.007014,0.0,0.0,0.0
1970-01-01 00:00:00,346,0.058434,0.070735,0.016265,0.0,0.0,0.0
1970-01-01 00:00:00,347,0.064871,0.062112,0.017154,0.0,0.0,0.0
1970-01-01 00:00:00,348,0.044938,0.029029,0.0056,0.0,0.0,0.0
1970-01-01 00:00:00,349,0.065908,0.064313,0.013855,0.0,0.0,0.0
1970-01-01 00:00:00,350,0.058487,0.045338,0.008341,0.0,0.0,0.0
1970-01-01 00:00:00,351,0.054688,0.040407,0.007011,0.0,0.0,0.0
1970-01-01 00:00:00,352,0.047707,0.031529,0.005575,0.0,0.0,0.0
1970-01-01 00:00:00,353,0.048672,0.031566,0.005193,0.0,0.0,0.0
1970-01-01 00:00:00,354,0.036483,0.025359,0.005435,0.0,0.0,0.0
1970-01-01 00:00:00,355,0.048949,0.043128,0.00895,0.0,0.0,0.0
1970-01-01 00:00:00,356,0.041512,0.030577,0.007776,0.0,0.0,0.0
1970-01-01 00:00:00,357,0.055011,0.043556,0.006662,0.0,0.0,0.0
1970-01-01 00:00:00,358,0.045609,0.031373,0.005994,0.0,0.0,0.0
1970-01-01 00:00:00,359,0.035614,0.021539,0.004624,0.0,0.0,0.0
1970-01-01 00:00:00,360,0.02612,0.015298,0.004133,0.0,0.0,0.0
1970-01-01 00:00:00,361,0.025648,0.015205,0.003558,0.0,0.0,0.0
1970-01-01 00:00:00,362,0.026437,0.022459,0.006091,0.0,0.0,0.0
1970-01-01 00:00:00,363,0.053972,0.049598,0.008915,0.0,0.0,0.0
1970-01-01 00:00:00,364,0.040805,0.033519,0.007105,0.0,0.0,0.0
1970-01-01 00:00:00,365,0.037875,0.021727,0.00349,0.0,0.0,0.0
1970-01-01 00:00:00,366,0.040902,0.028714,0.005737,0.0,0.0,0.0
1970-01-01 00:00:00,367,0.035551,0.023127,0.003639,0.0,0.0,0.0
1970-01-01 00:00:00,368,0.035137,0.024569,0.006048,0.0,0.0,0.0
1970-01-01 00:00:00,369,0.053813,0.051389,0.010871,0.0,0.0,0.0
1970-01-01 00:00:00,370,0.041696,0.029787,0.005528,0.0,0.0,0.0
1970-01-01 00:00:00,371,0.036658,0.024655,0.005152,0.0,0.0,0.0
1970-01-01 00:00:00,372,0.034181,0.024957,0.005151,0.0,0.0,0.0
1970-01-01 00:00:00,373,0.023152,0.014427,0.002912,0.0,0.0,0.0
1970-01-01 00:00:00,374,0.025079,0.016854,0.004234,0.0,0.0,0.0
1970-01-01 00:00:00,375,0.041557,0.035372,0.009364,0.0,0.0,0.0
1970-01-01 00:00:00,376,0.062634,0.059162,0.015364,0.0,0.0,0.0
1970-01-01 00:00:00,377,0.061095,0.056696,0.012396,0.0,0.0,0.0
1970-01-01 00:00:00,378,0.06002,0.049545,0.010656,0.0,0.0,0.0
1970-01-01 00:00:00,379,0.058677,0.044471,0.007994,0.0,0.0,0.0
1970-01-01 00:00:00,380,0.061237,0.046784,0.007699,0.0,0.0,0.0
1970-01-01 00:00:00,381,0.05111,0.031637,0.005392,0.0,0.0,0.0
1970-01-01 00:00:00,382,0.038627,0.016844,0.004039,0.0,0.0,0.0
1970-01-01 00:00:00,383,0.02903,0.015998,0.003849,0.0,0.0,0.0
1970-01-01 00:00:00,384,0.044313,0.033931,0.008023,0.0,0.0,0.0
1970-01-01 00:00:00,385,0.059411,0.062088,0.012622,0.0,0.0,0.0
1970-01-01 00:00:00,386,0.061054,0.054617,0.00999,0.0,0.0,0.0
1970-01-01 00:00:00,387,0.055505,0.057064,0.012174,0.0,0.0,0.0
1970-01-01 00:00:00,388,0.055953,0.054249,0.010357,0.0,0.0,0.0
1970-01-01 00:00:00,389,0.07367,0.079602,0.018834,0.0,0.0,0.0
1970-01-01 00:00:00,390,0.084043,0.069836,0.01287,0.0,0.0,0.0
1970-01-01 00:00:00,391,0.082569,0.072739,0.013674,0.0,0.0,0.0
1970-01-01 00:00:00,392,0.063591,0.04956,0.006563,0.0,0.0,0.0
1970-01-01 00:00:00,393,0.049376,0.034973,0.006557,0.0,0.0,0.0
1970-01-01 00:00:00,394,0.063427,0.053738,0.01073,0.0,0.0,0.0
1970-01-01 00:00:00,395,0.067523,0.078515,0.019704,0.0,0.0,0.0
1970-01-01 00:00:00,396,0.062391,0.069587,0.016884,0.0,0.0,0.0
1970-01-01 00:00:00,397,0.063493,0.071469,0.018262,0.0,0.0,0.0
1970-01-01 00:00:00,398,0.06535,0.076745,0.021579,0.0,0.0,0.0
1970-01-01 00:00:00,399,0.057941,0.061553,0.013017,0.0,0.0,0.0
1970-01-01 00:00:00,400,0.058174,0.051623,0.010111,0.0,0.0,0.0
1970-01-01 00:00:00,401,0.06671,0.058315,0.012546,0.0,0.0,0.0
1970-01-01 00:00:00,402,0.057761,0.041768,0.00863,0.0,0.0,0.0
1970-01-01 00:00:00,403,0.080157,0.083731,0.016365,0.0,0.0,0.0
1970-01-01 00:00:00,404,0.085407,0.087957,0.017741,0.0,0.0,0.0
1970-01-01 00:00:00,405,0.078802,0.067132,0.011994,0.0,0.0,0.0
1970-01-01 00:00:00,406,0.085429,0.08712,0.019249,0.0,0.0,0.0
1970-01-01 00:00:00,407,0.081083,0.06547,0.011071,0.0,0.0,0.0
1970-01-01 00:00:00,408,0.069187,0.056566,0.007244,0.0,0.0,0.0
1970-01-01 00:00:00,409,0.068844,0.049711,0.007196,0.0,0.0,0.0
1970-01-01 00:00:00,410,0.07681,0.060077,0.011089,0.0,0.0,0.0
1970-01-01 00:00:00,411,0.07912,0.070838,0.01264,0.0,0.0,0.0
1970-01-01 00:00:00,412,0.058066,0.043532,0.007093,0.0,0.0,0.0
1970-01-01 00:00:00,413,0.078268,0.069062,0.00943,0.0,0.0,0.0
1970-01-01 00:00:00,414,0.040886,0.024614,0.004529,0.0,0.0,0.0
1970-01-01 00:00:00,415,0.055747,0.02486,0.004541,0.0,0.0,0.0
1970-01-01 00:00:00,416,0.055897,0.025584,0.004241,0.0,0.0,0.0
1970-01-01 00:00:00,417,0.047967,0.018477,0.004107,0.0,0.0,0.0
1970-01-01 00:00:00,418,0.050078,0.025971,0.004111,0.0,0.0,0.0
1970-01-01 00:00:00,419,0.05437,0.033466,0.004852,0.0,0.0,0.0
1970-01-01 00:00:00,420,0.074615,0.05421,0.010966,0.0,0.0,0.0
1970-01-01 00:00:00,421,0.089527,0.089325,0.01603,0.0,0.0,0.0
1970-01-01 00:00:00,422,0.09486,0.104035,0.023937,0.0,0.0,0.0
1970-01-01 00:00:00,423,0.082012,0.060812,0.011859,0.0,0.0,0.0
1970-01-01 00:00:00,424,0.063332,0.066043,0.006905,0.0,0.0,0.0
1970-01-01 00:00:00,425,0.064943,0.047697,0.005906,0.0,0.0,0.0
1970-01-01 00:00:00,426,0.092901,0.082638,0.009929,0.0,0.0,0.0
1970-01-01 00:00:00,427,0.074491,0.068917,0.007115,0.0,0.0,0.0
1970-01-01 00:00:00,428,0.073846,0.076071,0.009662,0.0,0.0,0.0
1970-01-01 00:00:00,429,0.094088,0.096227,0.017106,0.0,0.0,0.0
1970-01-01 00:00:00,430,0.092374,0.082766,0.010872,0.0,0.0,0.0
1970-01-01 00:00:00,431,0.096729,0.086913,0.012133,0.0,0.0,0.0
1970-01-01 00:00:00,432,0.100671,0.098639,0.019428,0.0,0.0,0.0
1970-01-01 00:00:00,433,0.086121,0.077059,0.01026,0.0,0.0,0.0
1970-01-01 00:00:00,434,0.112469,0.107297,0.011882,0.0,0.0,0.0
1970-01-01 00:00:00,435,0.084033,0.072265,0.007218,0.0,0.0,0.0
1970-01-01 00:00:00,436,0.075951,0.076745,0.008761,0.0,0.0,0.0
1970-01-01 00:00:00,437,0.118544,0.116115,0.027998,0.0,0.0,0.0
1970-01-01 00:00:00,438,0.095352,0.090119,0.015733,0.0,0.0,0.0
1970-01-01 00:00:00,439,0.098293,0.100831,0.017513,0.0,0.0,0.0
1970-01-01 00:00:00,440,0.091455,0.086994,0.011452,0.0,0.0,0.0
1970-01-01 00:00:00,441,0.098939,0.085958,0.012063,0.0,0.0,0.0
1970-01-01 00:00:00,442,0.137735,0.154855,0.036221,0.0,0.0,0.0
1970-01-01 00:00:00,443,0.11236,0.132332,0.031303,0.0,0.0,0.0
1970-01-01 00:00:00,444,0.036113,0.061236,0.008028,0.0,0.0,0.0
1970-01-01 00:00:00,445,0.077069,0.105027,0.019136,0.0,0.0,0.0
1970-01-01 00:00:00,446,0.100169,0.110863,0.020088,0.0,0.0,0.0
1970-01-01 00:00:00,447,0.043539,0.066174,0.016862,0.0,0.0,0.0
1970-01-01 00:00:00,448,0.040584,0.063654,0.017007,0.0,0.0,0.0
1970-01-01 00:00:00,449,0.089603,0.067182,0.006985,0.0,0.0,0.0
1970-01-01 00:00:00,450,0.096965,0.108202,0.018746,0.0,0.0,0.0
1970-01-01 00:00:00,451,0.10083,0.120506,0.028069,0.0,0.0,0.0
1970-01-01 00:00:00,452,0.097091,0.113319,0.022403,0.0,0.0,0.0
1970-01-01 00:00:00,453,0.099561,0.112221,0.0184,0.0,0.0,0.0
1970-01-01 00:00:00,454,0.102225,0.094667,0.012914,0.0,0.0,0.0
1970-01-01 00:00:00,455,0.102517,0.118017,0.025713,0.0,0.0,0.0
1970-01-01 00:00:00,456,0.106536,0.125528,0.029871,0.0,0.0,0.0
1970-01-01 00:00:00,457,0.080003,0.072792,0.010581,0.0,0.0,0.0
1970-01-01 00:00:00,458,0.08282,0.087586,0.015495,0.0,0.0,0.0
1970-01-01 00:00:00,459,0.077527,0.074523,0.012906,0.0,0.0,0.0
1970-01-01 00:00:00,460,0.077315,0.077257,0.013829,0.0,0.0,0.0
1970-01-01 00:00:00,461,0.073626,0.077381,0.012903,0.0,0.0,0.0
1970-01-01 00:00:00,462,0.075325,0.088262,0.021377,0.0,0.0,0.0
1970-01-01 00:00:00,463,0.078619,0.069494,0.008954,0.0,0.0,0.0
1970-01-01 00:00:00,464,0.075572,0.073395,0.012481,0.0,0.0,0.0
1970-01-01 00:00:00,465,0.076078,0.080868,0.016869,0.0,0.0,0.0
1970-01-01 00:00:00,466,0.066086,0.070632,0.01454,0.0,0.0,0.0
1970-01-01 00:00:00,467,0.059713,0.049752,0.005186,0.0,0.0,0.0
1970-01-01 00:00:00,468,0.078504,0.093148,0.025701,0.0,0.0,0.0
1970-01-01 00:00:00,469,0.072335,0.078755,0.017009,0.0,0.0,0.0
1970-01-01 00:00:00,470,0.060193,0.03658,0.004549,0.0,0.0,0.0
1970-01-01 00:00:00,471,0.050937,0.042488,0.007183,0.0,0.0,0.0
1970-01-01 00:00:00,472,0.06022,0.063473,0.013757,0.0,0.0,0.0
1970-01-01 00:00:00,473,0.063274,0.073862,0.021429,0.0,0.0,0.0
1970-01-01 00:00:00,474,0.061922,0.073979,0.023815,0.0,0.0,0.0
1970-01-01 00:00:00,475,0.052648,0.063369,0.018183,0.0,0.0,0.0
1970-01-01 00:00:00,476,0.049201,0.054567,0.011825,0.0,0.0,0.0
1970-01-01 00:00:00,477,0.037192,0.041331,0.008913,0.0,0.0,0.0
1970-01-01 00:00:00,478,0.038114,0.045922,0.013048,0.0,0.0,0.0
1970-01-01 00:00:00,479,0.034169,0.042888,0.012455,0.0,0.0,0.0
1970-01-01 00:00:00,480,0.031592,0.036358,0.008425,0.0,0.0,0.0
1970-01-01 00:00:00,481,0.029575,0.039345,0.016073,0.0,0.0,0.0
1970-01-01 00:00:00,482,0.028696,0.039047,0.013098,0.0,0.0,0.0
1970-01-01 00:00:00,483,0.037145,0.04308,0.007568,0.0,0.0,0.0
1970-01-01 00:00:00,484,0.022672,0.025206,0.005389,0.0,0.0,0.0
1970-01-01 00:00:00,485,0.041308,0.04426,0.012542,0.0,0.0,0.0
1970-01-01 00:00:00,486,0.05304,0.048401,0.007786,0.0,0.0,0.0
1970-01-01 00:00:00,487,0.047056,0.042025,0.00695,0.0,0.0,0.0
1970-01-01 00:00:00,488,0.039603,0.032378,0.005729,0.0,0.0,0.0
1970-01-01 00:00:00,489,0.04503,0.046056,0.010715,0.0,0.0,0.0
1970-01-01 00:00:00,490,0.072755,0.073397,0.014328,0.0,0.0,0.0
1970-01-01 00:00:00,491,0.078228,0.091202,0.027394,0.0,0.0,0.0
1970-01-01 00:00:00,492,0.074121,0.067229,0.010578,0.0,0.0,0.0
1970-01-01 00:00:00,493,0.059059,0.050708,0.007891,0.0,0.0,0.0
1970-01-01 00:00:00,494,0.063005,0.057834,0.008537,0.0,0.0,0.0
1970-01-01 00:00:00,495,0.063129,0.059175,0.012468,0.0,0.0,0.0
1970-01-01 00:00:00,496,0.059824,0.055447,0.008159,0.0,0.0,0.0
1970-01-01 00:00:00,497,0.053354,0.043599,0.006335,0.0,0.0,0.0
1970-01-01 00:00:00,498,0.051284,0.046734,0.006477,0.0,0.0,0.0
1970-01-01 00:00:00,499,0.073875,0.08469,0.023705,0.0,0.0,0.0
1970-01-01 00:00:00,500,0.053797,0.039479,0.005078,0.0,0.0,0.0
1970-01-01 00:00:00,501,0.048194,0.030201,0.004354,0.0,0.0,0.0
1970-01-01 00:00:00,502,0.047142,0.030493,0.005553,0.0,0.0,0.0
1970-01-01 00:00:00,503,0.058961,0.049462,0.010884,0.0,0.0,0.0
1970-01-01 00:00:00,504,0.060397,0.057948,0.012223,0.0,0.0,0.0
1970-01-01 00:00:00,505,0.048924,0.036997,0.006992,0.0,0.0,0.0
1970-01-01 00:00:00,506,0.047741,0.040097,0.008091,0.0,0.0,0.0
1970-01-01 00:00:00,507,0.04034,0.027675,0.006328,0.0,0.0,0.0
1970-01-01 00:00:00,508,0.029479,0.02028,0.003432,0.0,0.0,0.0
1970-01-01 00:00:00,509,0.031639,0.022934,0.004412,0.0,0.0,0.0
1970-01-01 00:00:00,510,0.069964,0.071855,0.013694,0.0,0.0,0.0
1970-01-01 00:00:00,511,0.06539,0.065509,0.010497,0.0,0.0,0.0
1970-01-01 00:00:00,512,0.06716,0.065866,0.010276,0.0,0.0,0.0
1970-01-01 00:00:00,513,0.06432,0.070314,0.015906,0.0,0.0,0.0
1970-01-01 00:00:00,514,0.057607,0.043717,0.007529,0.0,0.0,0.0
1970-01-01 00:00:00,515,0.05542,0.041624,0.006861,0.0,0.0,0.0
1970-01-01 00:00:00,516,0.047296,0.03306,0.004674,0.0,0.0,0.0
1970-01-01 00:00:00,517,0.050983,0.038754,0.007009,0.0,0.0,0.0
1970-01-01 00:00:00,518,0.047426,0.042429,0.006944,0.0,0.0,0.0
1970-01-01 00:00:00,519,0.024293,0.025021,0.004455,0.0,0.0,0.0
1970-01-01 00:00:00,520,0.012061,0.015971,0.004814,0.0,0.0,0.0
1970-01-01 00:00:00,521,0.015935,0.017488,0.004373,0.0,0.0,0.0
1970-01-01 00:00:00,522,0.031476,0.026879,0.005105,0.0,0.0,0.0
1970-01-01 00:00:00,523,0.028692,0.023786,0.003744,0.0,0.0,0.0
1970-01-01 00:00:00,524,0.058557,0.058093,0.014191,0.0,0.0,0.0
1970-01-01 00:00:00,525,0.072496,0.079171,0.02097,0.0,0.0,0.0
1970-01-01 00:00:00,526,0.064391,0.063096,0.011908,0.0,0.0,0.0
1970-01-01 00:00:00,527,0.067699,0.070456,0.013864,0.0,0.0,0.0
1970-01-01 00:00:00,528,0.073063,0.085978,0.025057,0.0,0.0,0.0
1970-01-01 00:00:00,529,0.059059,0.047661,0.009433,0.0,0.0,0.0
1970-01-01 00:00:00,530,0.058001,0.033277,0.005105,0.0,0.0,0.0
1970-01-01 00:00:00,531,0.048591,0.034509,0.004996,0.0,0.0,0.0
1970-01-01 00:00:00,532,0.043467,0.030396,0.005429,0.0,0.0,0.0
1970-01-01 00:00:00,533,0.035023,0.024381,0.004567,0.0,0.0,0.0
1970-01-01 00:00:00,534,0.032048,0.021288,0.002666,0.0,0.0,0.0
1970-01-01 00:00:00,535,0.023863,0.015041,0.003305,0.0,0.0,0.0
1970-01-01 00:00:00,536,0.021521,0.013634,0.002381,0.0,0.0,0.0
1970-01-01 00:00:00,537,0.021841,0.014829,0.003617,0.0,0.0,0.0
1970-01-01 00:00:00,538,0.027873,0.018197,0.003434,0.0,0.0,0.0
1970-01-01 00:00:00,539,0.026648,0.01863,0.002979,0.0,0.0,0.0
1970-01-01 00:00:00,540,0.034957,0.025408,0.004844,0.0,0.0,0.0
1970-01-01 00:00:00,541,0.032403,0.021037,0.003338,0.0,0.0,0.0
1970-01-01 00:00:00,542,0.037672,0.023284,0.003889,0.0,0.0,0.0
1970-01-01 00:00:00,543,0.042099,0.034348,0.007086,0.0,0.0,0.0
1970-01-01 00:00:00,544,0.045016,0.036244,0.006785,0.0,0.0,0.0
1970-01-01 00:00:00,545,0.038212,0.0239,0.003397,0.0,0.0,0.0
1970-01-01 00:00:00,546,0.037558,0.024412,0.004205,0.0,0.0,0.0
1970-01-01 00:00:00,547,0.03135,0.021846,0.003307,0.0,0.0,0.0
1970-01-01 00:00:00,548,0.0353,0.025808,0.003344,0.0,0.0,0.0
1970-01-01 00:00:00,549,0.039402,0.025264,0.004161,0.0,0.0,0.0
1970-01-01 00:00:00,550,0.037077,0.024568,0.004027,0.0,0.0,0.0
1970-01-01 00:00:00,551,0.036675,0.020428,0.003434,0.0,0.0,0.0
1970-01-01 00:00:00,552,0.035769,0.016715,0.002934,0.0,0.0,0.0
1970-01-01 00:00:00,553,0.032171,0.015134,0.002466,0.0,0.0,0.0
1970-01-01 00:00:00,554,0.038472,0.022896,0.006461,0.0,0.0,0.0
1970-01-01 00:00:00,555,0.036355,0.026712,0.005029,0.0,0.0,0.0
1970-01-01 00:00:00,556,0.042683,0.033978,0.006396,0.0,0.0,0.0
1970-01-01 00:00:00,557,0.047025,0.038609,0.006167,0.0,0.0,0.0
1970-01-01 00:00:00,558,0.047631,0.031632,0.005345,0.0,0.0,0.0
1970-01-01 00:00:00,559,0.062239,0.066508,0.0117,0.0,0.0,0.0
1970-01-01 00:00:00,560,0.067728,0.066753,0.009282,0.0,0.0,0.0
1970-01-01 00:00:00,561,0.063746,0.058093,0.007846,0.0,0.0,0.0
1970-01-01 00:00:00,562,0.068151,0.072481,0.011006,0.0,0.0,0.0
1970-01-01 00:00:00,563,0.057105,0.035039,0.004101,0.0,0.0,0.0
1970-01-01 00:00:00,564,0.052791,0.03605,0.004072,0.0,0.0,0.0
1970-01-01 00:00:00,565,0.043157,0.038432,0.003312,0.0,0.0,0.0
1970-01-01 00:00:00,566,0.044983,0.039469,0.00512,0.0,0.0,0.0
1970-01-01 00:00:00,567,0.067694,0.066203,0.014586,0.0,0.0,0.0
1970-01-01 00:00:00,568,0.059697,0.066723,0.010383,0.0,0.0,0.0
1970-01-01 00:00:00,569,0.063548,0.059609,0.006963,0.0,0.0,0.0
1970-01-01 00:00:00,570,0.048886,0.042275,0.006449,0.0,0.0,0.0
1970-01-01 00:00:00,571,0.049541,0.044412,0.006636,0.0,0.0,0.0
1970-01-01 00:00:00,572,0.046451,0.04257,0.005823,0.0,0.0,0.0
1970-01-01 00:00:00,573,0.044504,0.048915,0.005105,0.0,0.0,0.0
1970-01-01 00:00:00,574,0.061823,0.066301,0.011888,0.0,0.0,0.0
1970-01-01 00:00:00,575,0.067812,0.077949,0.016717,0.0,0.0,0.0
1970-01-01 00:00:00,576,0.063174,0.07077,0.014244,0.0,0.0,0.0
1970-01-01 00:00:00,577,0.068938,0.077606,0.018317,0.0,0.0,0.0
1970-01-01 00:00:00,578,0.059777,0.066568,0.014038,0.0,0.0,0.0
1970-01-01 00:00:00,579,0.056239,0.063726,0.015801,0.0,0.0,0.0
1970-01-01 00:00:00,580,0.056357,0.046765,0.005129,0.0,0.0,0.0
1970-01-01 00:00:00,581,0.05932,0.061599,0.012624,0.0,0.0,0.0
1970-01-01 00:00:00,582,0.06362,0.070394,0.014833,0.0,0.0,0.0
1970-01-01 00:00:00,583,0.063037,0.066799,0.012803,0.0,0.0,0.0
1970-01-01 00:00:00,584,0.060734,0.058851,0.011032,0.0,0.0,0.0
1970-01-01 00:00:00,585,0.07241,0.083606,0.02283,0.0,0.0,0.0
1970-01-01 00:00:00,586,0.064446,0.062194,0.012078,0.0,0.0,0.0
1970-01-01 00:00:00,587,0.062063,0.06032,0.011852,0.0,0.0,0.0
1970-01-01 00:00:00,588,0.067642,0.056874,0.010074,0.0,0.0,0.0
1970-01-01 00:00:00,589,0.059918,0.056618,0.010633,0.0,0.0,0.0
1970-01-01 00:00:00,590,0.061282,0.056481,0.012285,0.0,0.0,0.0
1970-01-01 00:00:00,591,0.062215,0.057262,0.011712,0.0,0.0,0.0
1970-01-01 00:00:00,592,0.064654,0.063488,0.013647,0.0,0.0,0.0
1970-01-01 00:00:00,593,0.060946,0.060633,0.013101,0.0,0.0,0.0
1970-01-01 00:00:00,594,0.059531,0.062778,0.01299,0.0,0.0,0.0
1970-01-01 00:00:00,595,0.060231,0.061143,0.011831,0.0,0.0,0.0
1970-01-01 00:00:00,596,0.061255,0.0542,0.007622,0.0,0.0,0.0
1970-01-01 00:00:00,597,0.060016,0.056529,0.008229,0.0,0.0,0.0
1970-01-01 00:00:00,598,0.043901,0.024777,0.002391,0.0,0.0,0.0
1970-01-01 00:00:00,599,0.04892,0.032202,0.003871,0.0,0.0,0.0
1970-01-01 00:00:00,600,0.050379,0.040541,0.005295,0.0,0.0,0.0
1970-01-01 00:00:00,601,0.05373,0.041154,0.005164,0.0,0.0,0.0
1970-01-01 00:00:00,602,0.052799,0.044787,0.005474,0.0,0.0,0.0
1970-01-01 00:00:00,603,0.045107,0.030193,0.003878,0.0,0.0,0.0
1970-01-01 00:00:00,604,0.0472,0.034854,0.004292,0.0,0.0,0.0
1970-01-01 00:00:00,605,0.047151,0.039164,0.004803,0.0,0.0,0.0
1970-01-01 00:00:00,606,0.040667,0.037173,0.004871,0.0,0.0,0.0
1970-01-01 00:00:00,607,0.048955,0.052692,0.009675,0.0,0.0,0.0
1970-01-01 00:00:00,608,0.030452,0.02692,0.00389,0.0,0.0,0.0
1970-01-01 00:00:00,609,0.029866,0.028184,0.00466,0.0,0.0,0.0
1970-01-01 00:00:00,610,0.027478,0.022895,0.003885,0.0,0.0,0.0
1970-01-01 00:00:00,611,0.031396,0.026087,0.00422,0.0,0.0,0.0
1970-01-01 00:00:00,612,0.057087,0.058328,0.01331,0.0,0.0,0.0
1970-01-01 00:00:00,613,0.067785,0.066356,0.013732,0.0,0.0,0.0
1970-01-01 00:00:00,614,0.060604,0.049574,0.007518,0.0,0.0,0.0
1970-01-01 00:00:00,615,0.044833,0.031056,0.004989,0.0,0.0,0.0
1970-01-01 00:00:00,616,0.041,0.027977,0.005519,0.0,0.0,0.0
1970-01-01 00:00:00,617,0.03463,0.022762,0.004164,0.0,0.0,0.0
1970-01-01 00:00:00,618,0.046528,0.033743,0.006455,0.0,0.0,0.0
1970-01-01 00:00:00,619,0.04953,0.037024,0.007966,0.0,0.0,0.0
1970-01-01 00:00:00,620,0.063695,0.067441,0.018655,0.0,0.0,0.0
1970-01-01 00:00:00,621,0.041171,0.019983,0.003223,0.0,0.0,0.0
1970-01-01 00:00:00,622,0.054588,0.04302,0.007157,0.0,0.0,0.0
1970-01-01 00:00:00,623,0.039549,0.021807,0.005424,0.0,0.0,0.0
1970-01-01 00:00:00,624,0.060614,0.049308,0.007982,0.0,0.0,0.0
1970-01-01 00:00:00,625,0.053734,0.031258,0.003856,0.0,0.0,0.0
1970-01-01 00:00:00,626,0.04667,0.030735,0.005757,0.0,0.0,0.0
1970-01-01 00:00:00,627,0.058337,0.045738,0.010298,0.0,0.0,0.0
1970-01-01 00:00:00,628,0.066737,0.059015,0.010133,0.0,0.0,0.0
1970-01-01 00:00:00,629,0.073516,0.082929,0.019594,0.0,0.0,0.0
1970-01-01 00:00:00,630,0.078643,0.053456,0.006325,0.0,0.0,0.0
1970-01-01 00:00:00,631,0.081949,0.060782,0.00798,0.0,0.0,0.0
1970-01-01 00:00:00,632,0.060784,0.041577,0.006255,0.0,0.0,0.0
1970-01-01 00:00:00,633,0.041729,0.031363,0.004796,0.0,0.0,0.0
1970-01-01 00:00:00,634,0.069649,0.057208,0.011025,0.0,0.0,0.0
1970-01-01 00:00:00,635,0.048396,0.038289,0.005181,0.0,0.0,0.0
1970-01-01 00:00:00,636,0.042362,0.026123,0.006058,0.0,0.0,0.0
1970-01-01 00:00:00,637,0.069984,0.070068,0.014786,0.0,0.0,0.0
1970-01-01 00:00:00,638,0.06955,0.076682,0.017517,0.0,0.0,0.0
1970-01-01 00:00:00,639,0.067855,0.059534,0.011271,0.0,0.0,0.0
1970-01-01 00:00:00,640,0.059512,0.045205,0.006657,0.0,0.0,0.0
1970-01-01 00:00:00,641,0.049716,0.032534,0.004199,0.0,0.0,0.0
1970-01-01 00:00:00,642,0.045458,0.02921,0.005127,0.0,0.0,0.0
1970-01-01 00:00:00,643,0.047641,0.034681,0.007977,0.0,0.0,0.0
1970-01-01 00:00:00,644,0.04847,0.037259,0.007412,0.0,0.0,0.0
1970-01-01 00:00:00,645,0.040115,0.02679,0.006489,0.0,0.0,0.0
1970-01-01 00:00:00,646,0.039741,0.027388,0.004947,0.0,0.0,0.0
1970-01-01 00:00:00,647,0.053491,0.050068,0.009154,0.0,0.0,0.0
1970-01-01 00:00:00,648,0.05001,0.038384,0.006797,0.0,0.0,0.0
1970-01-01 00:00:00,649,0.037502,0.027699,0.005024,0.0,0.0,0.0
1970-01-01 00:00:00,650,0.05026,0.032851,0.004755,0.0,0.0,0.0
1970-01-01 00:00:00,651,0.051522,0.039762,0.006868,0.0,0.0,0.0
1970-01-01 00:00:00,652,0.050649,0.040274,0.005765,0.0,0.0,0.0
1970-01-01 00:00:00,653,0.04998,0.031994,0.003708,0.0,0.0,0.0
1970-01-01 00:00:00,654,0.049672,0.03819,0.005893,0.0,0.0,0.0
1970-01-01 00:00:00,655,0.037285,0.019251,0.004962,0.0,0.0,0.0
1970-01-01 00:00:00,656,0.032482,0.017397,0.004355,0.0,0.0,0.0
1970-01-01 00:00:00,657,0.029127,0.017824,0.004085,0.0,0.0,0.0
1970-01-01 00:00:00,658,0.042824,0.035194,0.006543,0.0,0.0,0.0
1970-01-01 00:00:00,659,0.052976,0.053387,0.012797,0.0,0.0,0.0
1970-01-01 00:00:00,660,0.070013,0.077953,0.0181,0.0,0.0,0.0
